"#",Jurisdiction,Lens ID,Publication Date,Application Number,Application Date,Title,Applicants,Owners,Cites Patent Count,Cited by Patent Count,CPC Classifications,IPCR Classifications,US Classifications
4371,WO,111-031-199-580-221,2018-07-19,EP 2018050790 W,2018-01-12,BUILD SHEET FOR ADDITIVE MANUFACTURING,SABIC GLOBAL TECHNOLOGIES BV,,0,3,B32B13/045;;B29C64/147;;B29K2001/00;;B29K2069/00;;B29K2079/085;;B32B5/02;;B32B5/024;;B32B5/18;;B32B5/245;;B32B5/26;;B32B5/32;;B32B7/08;;B32B7/12;;B32B13/04;;B32B13/06;;B32B13/10;;B32B13/12;;B32B13/14;;B32B15/043;;B32B15/046;;B32B15/08;;B32B15/10;;B32B15/14;;B32B21/042;;B32B21/047;;B32B21/08;;B32B21/10;;B32B21/14;;B32B23/00;;B32B27/00;;B32B27/065;;B32B27/08;;B32B27/12;;B32B2250/02;;B32B2260/021;;B32B2260/046;;B32B2262/04;;B32B2262/062;;B32B2262/065;;B32B2262/067;;B32B2262/14;;B32B2266/0214;;B32B2266/0257;;B32B2266/0264;;B32B2266/057;;B32B2266/06;;B32B2307/304;;B32B2307/308;;B32B2307/412;;B32B2307/50;;B32B2307/536;;B32B2307/702;;B32B2307/7145;;B32B2307/72;;B33Y10/00;;B33Y70/00;;B32B13/045;;B33Y70/00,B29C64/40,
4372,WO,124-256-431-758-717,2019-04-18,IB 2018057846 W,2018-10-10,WATER SPLITTING SYSTEM FOR HYDROGEN AND OXYGEN SEPARATION IN THE ABSENCE OF AN ION EXCHANGE MEMBRANE,SABIC GLOBAL TECHNOLOGIES BV,,6,1,C25B1/04;;C25B1/55;;C25B9/17;;C25B9/19;;Y02E60/36;;C25B1/04;;C25B1/55;;C25B9/00;;C25B9/01;;C25B9/19;;C25B9/73;;C25B15/02,C25B9/17;;C25B9/19,
4373,WO,128-003-539-260-136,2015-11-05,US 2015/0028532 W,2015-04-30,COMPOSITE MEMBRANE WITH SUPPORT COMPRISING POLY(PHENYLENE ETHER) AND AMPHILPHILIC POLYMER; METHOD OF MAKING; AND SEPARATION MODULE THEREOF,SABIC GLOBAL TECHNOLOGIES BV;;BERZINIS ALBIN PETER,,2,11,B01D67/0016;;B01D69/02;;B01D71/56;;B01D71/76;;B01D71/78;;B01D71/80;;B01D2323/02;;B01D2323/40;;B01D2325/36;;B01D71/5223;;B01D69/107;;B01D69/1251;;B01D67/0016;;B01D69/02;;B01D71/56;;B01D71/76;;B01D71/78;;B01D71/80;;B01D2323/02;;B01D2323/40;;B01D2325/36;;B01D2323/21839;;B01D2325/39;;B01D67/00111;;B01D69/1251;;B01D71/5223;;B01D69/107;;B01D67/0016;;B01D69/02;;B01D71/56;;B01D71/78;;B01D71/80;;B01D2325/36;;B01D2323/02;;B01D2323/40;;B01D2325/38;;B01D69/1251;;B01D71/5223;;B01D69/107;;B01D67/0016;;B01D69/02;;B01D71/56;;B01D71/76;;B01D71/78;;B01D71/80;;B01D2323/02;;B01D2323/40;;B01D2325/36;;B01D69/107;;B01D69/1251;;B01D71/5223;;B01D67/0006;;B01D71/08;;B01D2325/38,B01D67/00;;B01D69/02;;B01D69/10;;B01D69/12;;B01D71/56;;B01D71/76;;B01D71/78;;B01D71/80,
4374,US,149-297-576-620-266,2020-11-12,US 201816754614 A,2018-10-10,WATER SPLITTING SYSTEM FOR HYDROGEN AND OXYGEN SEPARATION IN THE ABSENCE OF AN ION EXCHANGE MEMBRANE,SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2017-10-14),0,0,C25B1/04;;C25B1/55;;C25B9/17;;C25B9/19;;Y02E60/36;;C25B1/04;;C25B1/55;;C25B9/00;;C25B9/01;;C25B9/19;;C25B9/73;;C25B15/02,C25B9/17;;C25B9/19,
4375,WO,181-361-422-403-342,2017-11-23,US 2017/0031716 W,2017-05-09,"HIGH HEAT COPOLYIMIDES, ARTICLES PREPARED THEREFROM, AND METHODS OF MANUFACTURING COPOLYIMIDE ARTICLES",SABIC GLOBAL TECHNOLOGIES BV;;PATIL DADASAHEB V,,2,0,C08G73/1042;;C08G73/1046;;C08G73/1053;;C08G73/1064;;C08G73/1071;;C08G73/1071;;B29C41/003;;B29C48/022;;B29K2079/08;;B29K2105/0085;;C08G73/1042;;C08G73/1046;;C08G73/1053;;C08G73/1064;;C08G73/1067;;C08J5/18;;C08J2379/08;;C08L79/08;;C08L2201/08;;C08L2203/16,C08G73/10,
4376,WO,176-671-241-386-689,2012-03-22,US 2011/0051562 W,2011-09-14,"REINFORCED THERMOPLASTIC ARTICLES, COMPOSITIONS FOR THE MANUFACTURE OF THE ARTICLES, METHODS OF MANUFACTURE, AND ARTICLES FORMED THEREFROM",SABIC INNOVATIVE PLASTICS IP;;ADJEI THOMAS;;DAVID BENNY EZEKIEL;;LOCKYER DENNIS;;MILNE CRAIG;;TEUTSCH ERICH OTTO,,0,20,D04H1/5418;;D04H1/4209;;D04H1/4334;;D04H1/732;;D04H1/542;;B32B37/04;;B32B37/06;;B32B37/10;;B32B37/182;;B32B2605/00;;C08J9/0061;;C08J9/0066;;C08J9/0085;;C08J9/28;;C08J2379/08;;C08J2469/00;;C08K7/02;;D04H1/4209;;D04H1/4334;;D04H1/4382;;D04H1/5418;;D04H1/732;;C08J9/28;;B32B37/04;;B32B37/06;;B32B37/10;;B32B37/182;;B32B2605/00;;C08J9/0061;;C08J9/0066;;C08J9/0085;;C08J2379/08;;C08J2469/00;;D04H1/4209;;D04H1/4334;;D04H1/5418;;D04H1/732,D04H1/541,
4377,US,014-040-030-613-073,2014-06-19,US 201314024000 A,2013-09-11,MOLDED ARTICLE HAVING ENHANCED AESTHETIC EFFECT AND METHOD AND SYSTEM FOR MAKING THE MOLDED ARTICLE,SHEN QINGYA;;KONG XIN;;CAO SHIPU;;AN NARONG;;CHOI JONG-MIN;;PAN SHENGPING;;SABIC INNOVATIVE PLASTICS IP,SABIC GLOBAL TECHNOLOGIES B.V (2014-04-02),2,13,B29C45/14778;;B29C45/1671;;B29C45/0001;;B29C45/14434;;B29K2067/00;;B29K2069/00;;C08L67/02;;C08L69/00;;C08L2205/03;;Y10T428/24942;;Y10T428/252;;Y10T428/31507;;B29C45/1671;;B29C45/0001;;B29C45/14434;;B29C45/14778;;B29K2067/00;;B29K2069/00;;C08K7/14;;C08L67/02;;C08L69/00;;Y10T428/24942;;Y10T428/252;;Y10T428/31507;;B29C45/1671;;B29C45/0001;;B29C45/14434;;B29C45/14778;;B29K2067/00;;B29K2069/00;;B32B27/06;;C08K7/14;;C08L67/02;;C08L69/00;;Y10T428/24942;;Y10T428/252;;Y10T428/31507,B32B7/02;;B29C45/14;;B29C45/16;;B32B27/06,428/212;;264/255;;428/325
4378,US,061-125-523-516-981,2010-11-30,US 77352907 A,2007-07-05,Polymeric foams with nanocellular morphology and methods for making them,SABIC INNOVATIVE PLASTICS IP,SABIC GLOBAL TECHNOLOGIES B.V (2007-08-31);;GENERAL ELECTRIC COMPANY (2008-08-11),45,8,C08J9/04;;C08J2201/03;;C08J2300/10;;C08J2300/106;;C08J2367/03;;C08J2369/00;;C08J2371/12;;Y10T428/249921;;Y10T428/249978;;Y10T428/249979;;Y10T428/249986;;C08J9/04;;C08J2201/03;;C08J2300/10;;C08J2300/106;;C08J2367/03;;C08J2369/00;;C08J2371/12;;Y10T428/249921;;Y10T428/249978;;Y10T428/249979;;Y10T428/249986,B32B3/26;;B29C67/20,428/315.7;;428/315.5;;428/317.9;;264/415;;264/419;;521/180
4379,US,069-210-193-744-486,2017-02-14,US 201414431070 A,2014-08-28,"Polycarbonate films for capacitors, methods of manufacture, and articles manufactured therefrom",SABIC GLOBAL TECHNOLOGIES BV,SHPP GLOBAL TECHNOLOGIES B.V (2020-11-01),53,2,C08J5/18;;B29C48/022;;B29C48/08;;C08G64/12;;C08J2369/00;;C08J2469/00;;C08L69/00;;C08G64/12;;B29C48/022;;B29C48/08;;B29C71/04;;C08J3/24;;C08J5/18;;C08J7/123;;C08L69/00;;H01G2/22;;H01G4/32;;C08J5/18;;B29C48/022;;B29C48/08;;B29C71/04;;B29K2069/00;;B29K2995/0007;;B29L2031/3412;;C08G64/12;;C08J3/24;;C08J7/123;;C08J2369/00;;C08J2469/00;;C08J2479/08;;C08L69/00;;H01G2/22,C08J5/18;;B29C48/08;;B29C71/04;;B29K69/00;;B29L31/34;;C08G64/12;;C08J3/24;;C08J7/12;;C08L69/00;;H01G2/22,
4380,US,151-796-536-756-589,2015-03-19,US 201314026312 A,2013-09-13,"POLYETHERIMIDES, METHODS OF MANUFACTURE, AND ARTICLES FORMED THEREFROM",SABIC INNOVATIVE PLASTICS IP,SABIC GLOBAL TECHNOLOGIES B.V (2014-04-02);;SHPP GLOBAL TECHNOLOGIES B.V (2020-11-01),0,9,C08G73/1071;;C07D209/48;;C08G73/1003;;C08G73/1046;;C08G73/1053;;C08G73/1067;;C08K5/51;;C08L79/08;;C09D179/08;;D01F6/74;;C08G73/1071;;C07D209/48;;C08G73/1003;;C08G73/1046;;C08G73/1053;;C08G73/1067;;C08J2379/08;;C08K5/51;;C08L79/08;;C09D179/08;;D01F6/74,C08G73/10;;C08L79/08,428/220;;528/170;;524/600;;521/180;;264/523
4381,US,142-646-336-176-467,2009-07-07,US 52820606 A,2006-09-27,Carboxy-terminated oligomeric polyester compositions and method for making,SABIC INNOVATIVE PLASTICS IP,SABIC GLOBAL TECHNOLOGIES B.V (2007-08-31),10,0,C08G63/85;;C08G63/191;;C08G63/64;;C08G63/85;;C08G63/191;;C08G63/64,C08G63/00;;C08F20/00;;C08G63/87,528/181;;528/191;;528/194;;528/279;;528/280;;528/283;;528/302;;528/308;;528/308.6;;525/437;;524/783;;524/784
4382,WO,096-946-613-114-298,2014-11-06,US 2014/0035660 W,2014-04-28,"INTERIOR TRAIN COMPONENTS HAVING LOW SMOKE AND LOW HEAT RELEASE, AND METHODS OF THEIR MANUFACTURE",SABIC INNOVATIVE PLASTICS IP;;SYBERT PAUL DEAN,,4,0,C08L69/005;;C08G77/448;;C08K5/0066;;C08K5/523;;C08L79/08;;C08L83/10;;C08L69/005;;C08G77/448;;C08K5/0066;;C08K5/523;;C08L79/08;;C08L83/10,B61D33/00;;C08K5/00;;C08K5/53;;C08L69/00;;C08L79/08;;C08L83/10,
4383,EP,127-630-106-842-436,2014-04-16,EP 07784364 A,2007-06-08,"WEATHERABLE, THERMOSTABLE POLYMERS HAVING IMPROVED FLOW COMPOSITION",SABIC INNOVATIVE PLASTICS IP,"SABIC GLOBAL TECHNOLOGIES B.V., NL (2016-03-11);;SHPP GLOBAL TECHNOLOGIES B.V., NL (2021-04-30);;SABIC INNOVATIVE PLASTICS IP B.V., NL (2016-02-24)",1,1,C08G64/186;;C08G63/64;;C08G63/6956;;C08G77/448;;C08L69/00;;C08L83/10;;C08G63/64;;C08G63/695;;C08G77/445;;C08L83/10;;C08G64/186;;C08G63/64;;C08G63/6956;;C08G77/448;;C08L69/00;;C08L83/10,C08G63/64;;C08G63/695;;C08G64/18;;C08G77/445;;C08G77/448;;C08L69/00;;C08L83/10,
4384,EP,197-714-831-196-446,2020-02-12,EP 13821567 A,2013-12-19,"POLYCARBONATE COMPOSITIONS, ARTICLES FORMED THEREFROM, AND METHODS OF MANUFACTURE THEREOF",SABIC GLOBAL TECHNOLOGIES BV,"SABIC GLOBAL TECHNOLOGIES B.V. (2018-05-02);;SHPP GLOBAL TECHNOLOGIES B.V., NL (2021-04-30)",3,0,C08L69/00;;C08L69/005;;C08L2205/025;;C08L2205/03;;C08L2207/53;;C08L69/005;;C08G73/1053;;C08G73/1071;;C08G77/04;;C08G77/442;;C08G77/448;;C08K3/016;;C08K5/49;;C08K5/523;;C08K2003/2241;;C08L51/085;;C08L69/00;;C08L79/08;;C08L83/04;;C08L83/10;;C08L69/005;;C08G73/1053;;C08G73/1071;;C08G77/04;;C08G77/442;;C08G77/448;;C08K3/016;;C08K5/49;;C08K5/523;;C08K2003/2241;;C08L51/085;;C08L69/00;;C08L79/08;;C08L83/04;;C08L83/10;;C08L2201/02,C08L69/00,
4385,WO,131-944-727-417-535,2016-01-21,US 2015/0040874 W,2015-07-17,"HIGH FLOW, HIGH HEAT POLYCARBONATE COMPOSITIONS",SABIC GLOBAL TECHNOLOGIES BV;;GRIESHABER SARAH E,,9,9,C08L69/00;;C08G64/12;;C08L2201/02;;C08L2201/08;;C08L2205/02;;C08L2205/025;;C08L2205/03;;C08L2205/035;;C08L69/00;;C08G64/12;;C08L69/005;;C08G64/12;;C08L69/00;;C08L2201/02;;C08L2201/08;;C08L2205/025;;C08L2205/03;;C08L2205/035;;C23C18/1641,C08G64/12;;C08L69/00,
4386,EP,037-176-712-841-791,2017-02-01,EP 13710739 A,2013-03-06,"REINFORCED THERMOPLASTIC ARTICLES, COMPOSITIONS FOR THE MANUFACTURE OF THE ARTICLES, METHODS OF MANUFACTURE, AND ARTICLES FORMED THEREFROM",SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V. (2015-12-16),4,0,D04H1/5418;;B29B15/105;;B29C67/202;;B29C70/465;;B29C2035/0822;;B29K2081/06;;B29K2105/04;;B29K2105/12;;B29K2281/06;;B29L2009/00;;B29L2031/34;;Y10T428/298;;Y10T442/692;;D04H1/5418;;B01D67/00;;B29B15/105;;B29C67/202;;B29C70/026;;B29C70/465;;B29C2035/0822;;B29K2081/06;;B29K2105/04;;B29K2105/12;;B29K2281/06;;B29L2009/00;;B29L2031/34;;C08L81/06;;C08L83/04;;D04H1/5418;;B29B15/105;;B29C67/202;;B29C70/026;;B29C70/465;;B29C2035/0822;;B29K2081/06;;B29K2105/04;;B29K2105/12;;B29K2281/06;;B29L2009/00;;B29L2031/34;;C08L81/06;;C08L83/04;;Y10T428/298;;Y10T442/692,B01D67/00;;B01D71/68;;B29B15/12;;B29C65/00,
4387,EP,060-762-993-115-854,2014-04-02,EP 09793686 A,2009-12-22,"REINFORCED POLYESTER COMPOSITIONS, METHOD OF MANUFACTURE, AND ARTICLES THEREOF",SABIC INNOVATIVE PLASTICS IP,"SABIC GLOBAL TECHNOLOGIES B.V., NL (2016-03-11);;SABIC INNOVATIVE PLASTICS IP B.V., NL (2015-08-19)",4,0,C08L67/02;;C08K5/0066;;C08K5/34928;;C08K5/5313;;C08K7/14;;C08L85/02;;C08L67/02;;C08K5/3492;;C08K5/5313;;C08K7/14;;C08L67/02;;C08K5/0066;;C08K5/34928;;C08K5/5313;;C08K7/14;;C08L85/02,C08L67/02;;C08K5/00;;C08K5/3492;;C08K5/5313;;C08K7/14,
4388,US,098-784-853-290-024,2014-12-16,US 201213530750 A,2012-06-22,Process for making particulate-free poly(phenylene ether) compositions and photovoltaic backsheet materials derived therefrom,TAKAMURA NORIHIRO;;SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2012-12-14),13,3,C08G65/46;;C08K5/52;;C08L71/123;;B29B11/10;;C08G65/46;;C08J5/18;;C08K5/49;;C08K5/52;;C08L25/06;;C08L2203/204;;C08G65/46;;C08K5/52,C08K5/523,524/127;;524/140;;524/141
4389,WO,104-482-270-407-165,2018-10-18,US 2018/0027479 W,2018-04-13,SYNTHESIS OF A PHOSPHOROUS CONTAINING MONOMER AND THE INCORPORATION IN POLYCARBONATE BY INTERFACIAL POLYMERIZATION THEREOF,SABIC GLOBAL TECHNOLOGIES BV;;CALVERAS JORDI,,11,0,C08G64/083;;C08G64/083,C08G64/08,
4390,US,135-004-250-746-109,2011-11-08,US 61703309 A,2009-11-12,"Composite-forming method, composites formed thereby, and printed circuit boards incorporating them",SABIC INNOVATIVE PLASTICS IP,SABIC GLOBAL TECHNOLOGIES B.V (2014-04-02);;SHPP GLOBAL TECHNOLOGIES B.V (2020-11-01),45,7,H05K1/0326;;C08L63/00;;C08L71/12;;H05K1/0366;;Y10S428/901;;Y10T428/31511;;C08L71/12;;H05K1/0326;;C08L63/00;;C08L71/12;;H05K1/0366;;Y10S428/901;;Y10T428/31511,B32B27/38,428/413;;428/901
4391,EP,187-816-220-191-907,2019-03-27,EP 15840000 A,2015-06-01,USE OF AMBIENT-ROBUST SOLUTION PROCESSING FOR PREPARING NANOSCALE ORGANIC FERROELECTRIC FILMS,SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V. (2018-05-02),9,0,C09D127/16;;H10N30/077;;H10N30/857;;H10K10/471;;H10D1/68;;H01L21/0212;;H01L21/02282;;C09D127/16;;H01L21/324;;C08L33/12;;C08L25/06;;H10B53/30;;H10B51/30;;H10K10/471;;H10D1/68;;H10D64/689;;C09D127/16;;H10K10/471;;H10B53/30;;H10B51/30;;H10D1/68;;H10D64/689;;C23C16/00;;H01L21/0212;;H01L21/02282,H01L51/30;;H10N97/00,
4392,US,142-008-764-714-819,2019-08-08,US 201716336802 A,2017-09-28,QUANTUM DOT FILM AND APPLICATIONS THEREOF,SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2016-09-29),3,3,C09K11/02;;H10K50/844;;H10K50/844;;C09K11/02;;H10K50/844;;H10K50/115;;H10K71/00,H10K99/00,
4393,US,134-917-222-834-486,2011-05-03,US 66818907 A,2007-01-29,Articles derived from compositions containing modified polybutylene terephthalate (PBT) random copolymers derived from polyethylene terephthalate (PET),SABIC INNOVATIVE PLASTICS IP,SABIC GLOBAL TECHNOLOGIES B.V (2014-04-02);;GENERAL ELECTRIC COMPANY (2007-08-15);;SHPP GLOBAL TECHNOLOGIES B.V (2020-11-01),103,49,C08J11/24;;C08J2367/02;;C08L67/02;;Y02W30/62;;Y10T428/298;;C08J11/24;;C08J2367/02;;C08L67/02;;Y02W30/62;;Y10T428/298,C08J11/04,521/48.5;;521/40;;521/40.5;;521/41;;521/44;;521/48;;528/271;;528/272;;528/279;;528/280;;528/283;;528/300;;528/480;;528/491;;528/495
4394,US,049-946-963-334-157,2017-08-03,US 201515500877 A,2015-07-28,METHOD OF MAKING PLASTIC ARTICLE,SABIC GLOBAL TECHNOLOGIES BV;;SABIC INNOVATIVE PLASTICS IP BV,SABIC GLOBAL TECHNOLOGIES B.V (2014-07-16),0,1,C08J7/02;;C08G77/448;;C08J2369/00;;C08J2375/04;;C08J2383/10;;C08L69/00;;C08L69/005;;C08L75/04;;C08L83/10;;C08L2201/08;;C08G77/448;;C08J7/02;;C08J2369/00;;D06P1/94;;D06P3/34;;Y02P20/54;;C08G77/448;;C08J7/02;;C08J2369/00;;C08K5/0041;;D06P1/94;;D06P3/34;;Y02P20/54,C08G77/448;;C08J7/02;;C08K5/00;;D06P1/94;;D06P3/34,
4395,US,129-262-969-379-359,2021-12-21,US 201917262286 A,2019-09-17,Selective hydrogenolysis integrated with cracking,SABIC GLOBAL TECHNOLOGIES BV;;FICKEL DUSTIN;;SHOU HENG,SABIC GLOBAL TECHNOLOGIES B.V (2018-10-04),17,0,C07C4/06;;C07C5/52;;C10G47/16;;B01J29/44;;C07C4/06;;C07C5/52;;C07C7/005;;C07C2529/44,C07C4/06;;B01J29/44;;C07C5/52;;C07C7/00,
4396,WO,191-816-285-531-081,2013-01-17,IB 2012053533 W,2012-07-10,PHOTOVOLTAIC MODULES AND METHODS FOR MAKING AND USING THE SAME,SABIC INNOVATIVE PLASTICS IP;;BROUNNE MARCEL;;VAN PEER CORNELIS JOHANNES GERARDUS MARIA;;OLSZYNSKI PRZEMYSLAW,,4,2,H10F19/804;;H10F19/80;;Y02E10/50;;Y02B10/10;;H10F19/804;;Y02E10/50;;Y02B10/10;;H10F19/804,H01L31/048,
4397,EP,195-774-393-673-047,2018-05-30,EP 09768235 A,2009-11-23,POLYCARBONATE COMPOSITIONS,SABIC GLOBAL TECHNOLOGIES BV,"SABIC GLOBAL TECHNOLOGIES B.V. (2018-05-02);;SHPP GLOBAL TECHNOLOGIES B.V., NL (2021-04-30)",2,0,C08L69/00;;C08G64/12;;C08G64/14;;C08K3/346;;C08L25/12;;C08L51/04;;C08L55/02;;C08L69/00;;C08G64/12;;C08G64/14;;C08K3/346;;C08L25/12;;C08L51/04;;C08L55/02,C08L69/00;;C08G64/12;;C08G64/14;;C08L25/12;;C08L51/04;;C08L55/02,
4398,WO,067-369-785-627-461,2015-12-23,US 2014/0043453 W,2014-06-20,REINFORCED THERMOPLASTIC COMPOUND WITH CHEMICAL RESISTANCE,SABIC GLOBAL TECHNOLOGIES BV;;SUN XIAOYU,,9,7,C08L67/02;;C08K7/14;;C08L23/0869;;C08L23/0884;;C08L67/025;;C08L69/00;;C08L67/03;;C08K7/14;;C08L69/00;;C08L2201/08;;C08L2205/035;;C08L2666/02;;C08L2666/18;;C08L67/02;;C08K7/14;;C08L23/0869;;C08L23/0884;;C08L67/025;;C08L69/00;;C08L2201/08;;C08L2205/035,C08L67/02;;C08K7/14;;C08L23/08;;C08L69/00,
4399,EP,012-726-541-764-731,2017-02-22,EP 16188614 A,2012-08-20,A MOLDED ARTICLE HAVING ENHANCED AESTHETIC EFFECT AND METHOD FOR MAKING THE MOLDED ARTICLE,SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V. (2018-05-02),40,4,B29C45/0001;;B29C45/14778;;B29C45/1671;;C08L67/02;;C08L69/00;;B29K2067/00;;B29K2069/00;;Y10T428/24942;;Y10T428/252;;Y10T428/31507;;C08L2205/03;;B29C45/14434;;B29C45/1671;;B29K2067/00;;B29K2069/00;;B29C45/0001;;C08L67/02;;B29C45/14434;;B29C45/14778;;C08K7/14;;C08L69/00;;Y10T428/24942;;Y10T428/252;;Y10T428/31507;;Y10T428/24942;;Y10T428/252;;Y10T428/31507;;B29C45/1671;;B29K2067/00;;B29K2069/00;;B29C45/0001;;C08L67/02;;B29C45/14434;;B29C45/14778;;C08K7/14;;C08L69/00;;B32B27/06,B29C45/00;;B29C45/14;;B29C45/16;;B29K67/00;;B29K69/00;;B32B7/02;;B32B27/06;;C08K7/14;;C08L67/02;;C08L69/00,
4400,US,026-097-105-091-568,2015-04-14,US 201113020897 A,2011-02-04,"Hydrostable polyetherimide blends, methods of manufacture, and articles formed therefrom",GALLUCCI ROBERT RUSSELL;;SANNER MARK A;;ZAFIRIS GEORGIOS S;;SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2014-04-02);;SHPP GLOBAL TECHNOLOGIES B.V (2020-11-01),25,9,C08L69/005;;C08G73/1046;;C08G73/1071;;C08K3/26;;C08K3/346;;C08K5/13;;C08K5/49;;C08L69/00;;C08L79/08;;C08L69/005;;C08G73/1046;;C08G73/1071;;C08K3/26;;C08K3/346;;C08K5/13;;C08K5/49;;C08L69/00;;C08L79/08;;C08L69/005;;C08G73/1046;;C08G73/1071;;C08K3/26;;C08K3/346;;C08K5/13;;C08K5/49;;C08L69/00;;C08L79/08,C08K5/526;;C08G73/10;;C08K3/34;;C08K5/13;;C08K5/49;;C08L69/00;;C08L79/08,524/115
4401,EP,096-037-810-111-004,2013-10-02,EP 11176461 A,2007-08-14,Reinforced poly(arylene ether)/polyamide composition and article comprising the foregoing,SABIC INNOVATIVE PLASTICS IP,"SABIC GLOBAL TECHNOLOGIES B.V., NL (2019-06-03);;SHPP GLOBAL TECHNOLOGIES B.V., NL (2021-04-30);;SABIC INNOVATIVE PLASTICS IP B.V., NL (2016-02-24)",4,0,C08L71/123;;C08K3/04;;C08K3/041;;C08K3/046;;C08K5/092;;C08K7/14;;C08L71/00;;C08L71/10;;C08L71/12;;C08L77/00;;C08L77/02;;C08L77/04;;C08L77/06;;Y10T428/1352;;C08L71/123;;C08K3/04;;C08K3/041;;C08K3/046;;C08K5/092;;C08K7/14;;C08L71/00;;C08L71/10;;C08L71/12;;C08L77/00;;C08L77/02;;C08L77/04;;C08L77/06;;Y10T428/1352,C08L71/00;;C08K3/04;;C08K3/40;;C08L71/10;;C08L71/12;;C08L77/00;;C08L77/02;;C08L77/04;;C08L77/06,
4402,EP,198-460-258-275-641,2020-10-21,EP 19169988 A,2019-04-17,USE OF RENEWABLE ENERGY IN THE PRODUCTION OF CHEMICALS,SABIC GLOBAL TECHNOLOGIES BV,,4,0,B01J19/127;;B01J2219/00045;;B01J2219/0871;;C01C1/02;;Y02E10/50;;Y02E60/36;;Y02E70/30;;Y02P20/133;;Y02P20/50;;Y02P80/10,B01J19/12;;C01B3/02;;C25B1/04;;F03D9/10;;H02S10/12,
4403,WO,058-672-600-276-075,2016-03-17,US 2015/0033547 W,2015-06-01,USE OF AMBIENT-ROBUST SOLUTION PROCESSING FOR PREPARING NANOSCALE ORGANIC FERROELECTRIC FILMS,SABIC GLOBAL TECHNOLOGIES BV;;PARK JI HOON;;ALSHAREEF HUSAM N;;ODEH IHAB N,,5,6,C09D127/16;;H10N30/077;;H10N30/857;;H10K10/471;;H10D1/68;;H01L21/0212;;H01L21/02282;;C09D127/16;;H01L21/324;;C08L33/12;;C08L25/06;;H10B53/30;;H10B51/30;;H10K10/471;;H10D1/68;;H10D64/689;;C09D127/16;;H10K10/471;;H10B53/30;;H10B51/30;;H10D1/68;;H10D64/689;;C23C16/00;;H01L21/0212;;H01L21/02282,H01L51/30;;H10N97/00,
4404,US,033-027-943-595-888,2009-10-20,US 42668006 A,2006-06-27,"Weatherable, thermostable polymers having improved flow composition",SABIC INNOVATIVE PLASTICS IP,SABIC GLOBAL TECHNOLOGIES B.V (2014-04-02);;GENERAL ELECTRIC COMPANY (2006-06-28);;SHPP GLOBAL TECHNOLOGIES B.V (2020-11-01),88,12,C08G64/186;;C08G63/64;;C08G63/6956;;C08G77/448;;C08L69/00;;C08L83/10;;C08G63/64;;C08G63/695;;C08G77/445;;C08L83/10;;C08G64/186;;C08G63/64;;C08G63/6956;;C08G77/448;;C08L69/00;;C08L83/10,C08G77/14,528/26;;525/439;;525/446
4405,US,077-425-827-354-593,2013-01-17,US 201213542878 A,2012-07-06,PHOTOVOLTAIC MODULES AND METHODS FOR MAKING AND USING THE SAME,SABIC INNOVATIVE PLASTICS IP;;BROUNNE MARCEL;;VAN PEER CORNELIS JOHANNES GERARDUS MARIA;;OLSZYNSKI PRZEMYSLAW,SABIC GLOBAL TECHNOLOGIES B.V (2012-07-03),11,17,H10F19/804;;H10F19/80;;Y02E10/50;;Y02B10/10;;H10F19/804;;Y02E10/50;;Y02B10/10;;H10F19/804,H01L31/048;;H01L31/18,136/251;;438/66;;X257E31117
4406,US,141-506-805-261-795,2022-10-18,US 201917267663 A,2019-08-29,Substituted bis-2-indenyl metallocene compounds,SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2020-06-10),4,0,C08F110/02;;C08F4/65916;;C08F210/16;;C08F4/65927;;C08F4/65916;;C08F210/16,C08F210/16;;C08F4/659;;C08F4/6592,
4407,EP,165-481-780-103-469,2017-11-08,EP 14771745 A,2014-09-12,"POLYETHERIMIDES, METHODS OF MANUFACTURE, AND ARTICLES FORMED THEREFROM",SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V. (2018-05-02),2,0,C08G73/1003;;C07D209/48;;C08G73/1042;;C08G73/1053;;C08L79/08;;Y10T428/31721;;C08G73/1071;;B32B27/281;;C07D209/48;;C08G73/1003;;C08G73/1042;;C08G73/1053;;C08L79/08;;Y10T428/31721,C08G73/10;;C08G65/40;;C08L79/08,
